Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,CLTV (Predicted Thou. IDR)
71,Bandung,High End,0,0,1,0,0,0,Pulsa,98.865,0,7593.3
35,Bandung,High End,0,0,1,0,1,1,Pulsa,131.04,0,4313.4
40,Bandung,Mid End,0,0,1,0,1,1,Pulsa,96.915,0,4833.4
23,Bandung,Mid End,0,0,0,0,1,1,Debit,84.37,0,4308.2
4,Bandung,High End,0,0,1,1,0,1,Pulsa,117.52,0,4308.2
68,Bandung,Mid End,0,1,1,1,1,1,Credit,78.39,0,6323.2
38,Bandung,High End,0,1,0,0,0,0,Digital Wallet,106.405,0,4642.3
52,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,32.24,0,6916.0
29,Bandung,Mid End,0,0,1,1,1,1,Digital Wallet,98.215,0,7312.5
38,Bandung,High End,0,1,0,0,1,1,Pulsa,131.495,0,5246.8
48,Bandung,Mid End,1,0,1,0,1,1,Credit,102.375,0,2934.1
1,Bandung,Low End,0,0,0,0,0,0,Debit,25.025,0,6168.5
22,Bandung,High End,1,0,0,1,0,1,Pulsa,115.765,0,7122.7
43,Bandung,High End,1,1,1,1,1,1,Credit,149.565,0,5349.5
5,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.155,0,7068.1
51,Jakarta,High End,1,1,0,1,1,1,Credit,143.065,0,7285.2
71,Jakarta,Low End,0,0,0,0,0,0,Credit,25.87,0,6900.4
35,Jakarta,High End,0,0,0,1,1,0,Credit,118.95,0,4702.1
72,Jakarta,Mid End,0,1,1,1,1,1,Pulsa,78.0,0,7112.3
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,58.24,0,2949.7
9,Jakarta,Mid End,1,0,0,0,0,0,Digital Wallet,63.18,0,5930.6
69,Jakarta,Mid End,1,1,0,1,1,1,Debit,78.065,0,7004.4
52,Jakarta,High End,0,1,0,1,1,1,Credit,133.51,0,5257.2
11,Jakarta,High End,0,0,0,1,1,0,Pulsa,107.77,0,5736.9
28,Jakarta,Mid End,0,0,0,0,1,0,Pulsa,46.67,0,7077.2
17,Jakarta,High End,0,0,1,0,0,0,Credit,107.445,0,4880.2
35,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.805,0,5430.1
8,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,24.96,0,6853.6
46,Jakarta,High End,0,1,1,0,1,0,Credit,123.37,0,6910.8
68,Jakarta,Mid End,1,1,1,1,1,1,Pulsa,114.595,0,7190.3
36,Jakarta,High End,0,1,0,0,1,1,Credit,123.24,0,3649.1
32,Jakarta,Mid End,0,1,0,1,0,0,Debit,71.045,0,5258.5
71,Jakarta,Mid End,1,1,1,1,1,1,Credit,111.475,0,5833.1
66,Jakarta,Mid End,1,1,1,0,0,0,Debit,87.685,0,5423.6
63,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.65,0,7796.1
41,Jakarta,Low End,0,0,0,0,0,0,Credit,26.325,0,5163.6
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,93.73,0,5761.6
70,Jakarta,Low End,0,0,0,0,0,0,Debit,25.285,0,7202.0
23,Jakarta,Mid End,0,0,0,0,1,1,Pulsa,58.435,0,4222.4
64,Jakarta,High End,1,1,1,0,0,1,Debit,126.1,0,5268.9
37,Jakarta,Mid End,1,0,1,1,0,0,Credit,81.64,0,6797.7
17,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,57.98,0,2769.0
7,Jakarta,High End,0,0,0,0,1,1,Pulsa,115.895,0,3139.5
16,Jakarta,Mid End,1,0,0,0,0,0,Pulsa,70.33,0,2958.8
64,Jakarta,High End,0,1,0,1,1,1,Pulsa,136.825,0,7386.6
42,Jakarta,High End,1,0,0,0,1,1,Pulsa,126.23,0,2821.0
5,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.26,0,6719.7
41,Jakarta,High End,0,1,0,1,1,1,Debit,128.44,0,7259.2
58,Jakarta,Mid End,0,0,1,0,0,0,Credit,65.39,0,6801.6
47,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.715,0,7025.2
18,Jakarta,High End,0,0,0,1,0,0,Debit,98.67,0,6068.4
23,Jakarta,Mid End,1,0,0,0,0,1,Debit,77.935,0,6992.7
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,24.895,0,3350.1
71,Jakarta,High End,0,0,1,0,1,1,Credit,128.245,0,6631.3
72,Jakarta,High End,1,1,1,1,1,1,Credit,146.38,0,8431.8
33,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.78,0,6775.6
24,Jakarta,Mid End,1,0,0,1,0,0,Digital Wallet,46.475,0,7190.3
56,Jakarta,High End,0,1,1,1,0,1,Credit,129.675,0,7703.8
37,Jakarta,High End,0,1,0,0,1,1,Credit,124.93,0,3432.0
43,Jakarta,Mid End,0,1,1,1,1,1,Credit,110.63,0,3014.7
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,32.955,0,5450.9
61,Jakarta,Mid End,1,1,1,1,1,1,Pulsa,116.545,0,7993.7
17,Jakarta,High End,0,0,1,1,0,0,Pulsa,112.775,0,7621.9
41,Jakarta,High End,0,1,1,1,0,0,Debit,112.06,0,6922.5
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,84.24,0,6351.8
48,Jakarta,High End,0,1,1,0,1,1,Debit,140.53,0,7792.2
42,Jakarta,Mid End,1,1,1,1,0,1,Pulsa,71.175,0,4132.7
44,Jakarta,High End,0,0,1,0,0,1,Digital Wallet,117.52,0,6176.3
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,57.2,0,5226.0
27,Jakarta,High End,0,0,0,0,1,1,Debit,124.28,0,2633.8
27,Jakarta,Mid End,0,1,1,1,1,1,Debit,110.24,0,6957.6
2,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,57.59,0,4946.5
19,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.87,0,4218.5
42,Jakarta,High End,0,0,0,0,1,1,Pulsa,123.565,0,3480.1
66,Jakarta,Mid End,1,1,1,1,1,1,Credit,117.065,0,7556.9
33,Jakarta,High End,1,0,1,1,1,1,Debit,142.87,0,7351.5
33,Jakarta,Mid End,0,0,1,1,1,1,Pulsa,70.98,0,6918.6
23,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.065,0,4864.6
32,Jakarta,Low End,0,0,0,0,0,0,Debit,25.675,0,6098.3
11,Jakarta,Low End,0,0,0,0,0,0,Credit,26.065,0,6961.5
68,Jakarta,Mid End,1,0,0,1,0,0,Debit,72.67,0,6708.0
20,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.61,0,2756.0
72,Jakarta,Low End,0,0,0,0,0,0,Credit,25.74,0,6978.4
60,Jakarta,High End,1,0,1,0,1,0,Debit,124.02,0,5393.7
32,Jakarta,High End,0,1,0,0,1,1,Digital Wallet,122.135,0,3697.2
46,Jakarta,Low End,0,0,0,0,0,0,Debit,31.785,0,3169.4
29,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.435,0,4527.9
51,Jakarta,High End,0,1,1,1,0,0,Pulsa,113.555,0,6368.7
48,Jakarta,High End,0,0,0,0,0,0,Debit,91.845,0,7179.9
16,Jakarta,High End,0,1,0,0,0,0,Debit,95.225,0,4711.2
70,Jakarta,High End,0,1,1,1,0,1,Debit,128.31,0,7256.6
40,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.24,0,3927.3
5,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.59,0,4135.3
7,Jakarta,High End,0,0,0,0,0,0,Debit,90.805,0,7151.3
29,Jakarta,High End,0,1,1,1,0,1,Credit,130.715,0,3971.5
44,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,33.41,0,3948.1
10,Jakarta,Mid End,1,1,1,0,0,0,Debit,52.91,0,2813.2
55,Jakarta,Mid End,0,0,0,0,0,0,Debit,67.145,0,6191.9
52,Jakarta,High End,0,1,1,0,1,1,Debit,136.63,0,6007.3
10,Jakarta,High End,0,0,0,0,0,1,Pulsa,111.735,0,6398.6
18,Jakarta,High End,0,0,0,0,0,0,Debit,98.28,0,5239.0
68,Jakarta,Mid End,1,0,0,1,0,0,Debit,75.725,0,6006.0
72,Jakarta,Mid End,1,1,1,1,1,1,Credit,84.76,0,6619.6
2,Jakarta,Mid End,1,0,1,0,0,0,Pulsa,69.485,0,4520.1
41,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.675,0,2614.3
26,Jakarta,Mid End,0,0,1,1,1,0,Credit,57.785,0,4004.0
36,Jakarta,Low End,0,0,0,0,0,0,Debit,27.105,0,7467.2
72,Jakarta,High End,1,1,1,1,1,1,Credit,148.265,0,6294.6
35,Jakarta,High End,0,0,0,1,0,1,Debit,116.805,0,6428.5
1,Jakarta,Mid End,0,0,1,1,0,0,Digital Wallet,71.565,0,3850.6
16,Jakarta,High End,1,0,1,1,1,1,Pulsa,146.835,0,3487.9
49,Jakarta,High End,1,0,0,0,1,1,Credit,132.015,0,6952.4
54,Jakarta,High End,1,1,1,1,1,1,Digital Wallet,149.045,0,5834.4
18,Jakarta,Mid End,1,0,0,0,0,1,Pulsa,84.24,0,3205.8
36,Jakarta,High End,0,0,0,0,0,1,Pulsa,104.52,0,7207.2
52,Jakarta,Low End,0,0,0,0,0,0,Debit,32.565,0,7376.2
8,Jakarta,High End,0,0,1,0,1,1,Pulsa,123.175,0,7156.5
72,Jakarta,High End,1,1,0,1,1,1,Debit,137.15,0,7194.2
64,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.11,0,7351.5
22,Jakarta,Mid End,1,0,1,1,0,1,Digital Wallet,90.675,0,4561.7
60,Jakarta,Mid End,0,1,1,1,1,1,Debit,78.26,0,6966.7
61,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.72,0,6370.0
24,Jakarta,High End,0,1,1,0,1,1,Pulsa,135.395,0,7556.9
28,Jakarta,High End,0,1,1,1,1,0,Debit,120.77,0,2648.1
30,Jakarta,Mid End,0,1,1,1,1,1,Debit,105.04,0,5556.2
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.0,0,6269.9
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.63,0,5356.0
6,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,2900.3
24,Jakarta,Mid End,0,1,0,0,1,1,Debit,90.285,0,5470.4
72,Jakarta,High End,1,1,1,1,1,1,Debit,150.865,0,5725.2
70,Jakarta,Mid End,0,0,0,1,0,1,Digital Wallet,52.065,0,6571.5
64,Jakarta,High End,0,0,1,1,1,1,Pulsa,132.73,0,8151.0
72,Jakarta,High End,0,1,0,0,1,0,Pulsa,116.61,0,7820.8
44,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.87,0,3651.7
17,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.845,0,5311.8
9,Jakarta,Mid End,0,0,1,0,1,1,Digital Wallet,91.065,0,6370.0
24,Jakarta,Mid End,1,0,0,1,0,0,Digital Wallet,69.68,0,3870.1
35,Jakarta,Mid End,0,1,0,1,1,1,Pulsa,98.865,0,7122.7
7,Jakarta,Mid End,1,1,1,1,1,0,Pulsa,98.41,0,3835.0
11,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,4383.6
20,Jakarta,High End,0,0,0,0,0,1,Pulsa,105.885,0,3140.8
72,Jakarta,High End,0,1,1,1,1,1,Debit,141.05,0,8174.4
72,Jakarta,High End,0,0,0,0,0,1,Credit,109.85,0,8062.6
15,Jakarta,High End,0,1,0,0,1,1,Pulsa,130.195,0,3334.5
72,Jakarta,Mid End,0,1,1,1,1,1,Debit,115.18,0,7594.6
0,Jakarta,Mid End,1,0,1,1,1,0,Debit,68.315,0,3351.4
63,Jakarta,High End,0,1,1,0,1,1,Debit,136.24,0,5259.8
2,Jakarta,Mid End,0,1,0,0,1,0,Pulsa,76.7,0,7553.0
61,Jakarta,Mid End,0,1,0,0,0,1,Debit,83.265,0,5201.3
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.52,0,3858.4
28,Jakarta,Mid End,1,1,0,1,0,0,Digital Wallet,79.17,0,5006.3
70,Jakarta,Low End,0,0,0,0,0,0,Debit,25.74,0,5850.0
34,Jakarta,High End,1,1,1,1,1,1,Credit,151.125,0,5228.6
71,Jakarta,High End,1,0,0,0,0,0,Credit,104.91,0,5957.9
70,Jakarta,Mid End,1,0,0,0,0,1,Debit,84.76,0,8210.8
52,Jakarta,High End,1,0,1,1,0,0,Debit,109.265,0,7928.7
69,Jakarta,Mid End,1,1,1,1,1,0,Credit,103.285,0,6745.7
11,Jakarta,High End,0,0,1,0,0,0,Digital Wallet,101.4,0,6351.8
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.805,0,6376.5
20,Jakarta,High End,1,0,1,1,0,1,Credit,122.59,0,3346.2
61,Jakarta,High End,1,0,1,0,1,1,Pulsa,138.385,0,6294.6
56,Jakarta,High End,0,1,0,1,1,1,Debit,137.085,0,5475.6
30,Jakarta,High End,1,1,1,1,0,0,Credit,123.5,0,4676.1
28,Jakarta,Mid End,1,0,0,1,0,0,Digital Wallet,70.59,0,6852.3
5,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.065,0,2683.2
12,Jakarta,Low End,0,0,0,0,0,0,Credit,26.065,0,6494.8
67,Jakarta,High End,0,1,1,0,1,1,Pulsa,137.02,0,7365.8
29,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,67.08,0,7143.5
55,Jakarta,High End,0,0,0,0,0,1,Debit,111.15,0,8334.3
52,Jakarta,High End,1,0,1,0,1,0,Pulsa,118.625,0,6201.0
72,Jakarta,High End,1,1,1,1,1,1,Credit,150.475,0,6718.4
58,Jakarta,High End,0,1,0,1,1,0,Credit,123.11,0,7348.9
35,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,4893.2
56,Jakarta,High End,0,1,1,1,1,0,Debit,129.87,0,7592.0
24,Jakarta,Low End,0,0,0,0,0,0,Credit,27.43,0,5678.4
70,Jakarta,Low End,0,0,0,0,0,0,Credit,26.065,0,5830.5
2,Jakarta,High End,0,0,0,0,1,0,Pulsa,103.935,0,6776.9
68,Jakarta,High End,0,0,1,1,1,1,Credit,139.295,0,5621.2
12,Jakarta,High End,0,0,1,0,1,0,Pulsa,116.415,0,3022.5
63,Jakarta,High End,0,1,0,0,0,0,Debit,106.015,0,6474.0
33,Jakarta,Mid End,1,1,1,0,0,0,Digital Wallet,75.985,0,5558.8
69,Jakarta,High End,0,1,0,0,1,1,Credit,124.345,0,6826.3
60,Jakarta,Mid End,0,1,1,1,1,1,Debit,104.78,0,7367.1
72,Jakarta,High End,1,1,1,1,1,1,Debit,147.03,0,6900.4
11,Jakarta,Mid End,0,0,0,0,0,1,Digital Wallet,76.635,0,5044.0
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.415,0,5158.4
34,Jakarta,High End,0,0,0,0,0,1,Debit,102.635,0,2696.2
65,Jakarta,High End,0,1,0,1,1,1,Debit,136.565,0,7464.6
50,Jakarta,High End,1,1,1,0,1,0,Debit,132.47,0,5439.2
15,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.675,0,5359.9
72,Jakarta,High End,1,1,1,0,1,1,Debit,143.39,0,7514.0
72,Jakarta,High End,1,1,1,1,1,1,Debit,150.28,0,7322.9
55,Jakarta,Low End,0,0,0,0,0,0,Debit,25.155,0,6822.4
23,Jakarta,Low End,0,0,0,0,0,0,Credit,33.28,0,7720.7
56,Jakarta,Mid End,1,0,1,0,0,1,Debit,89.375,0,8057.4
1,Jakarta,Low End,0,0,0,0,0,0,Debit,25.87,0,2613.0
38,Jakarta,Mid End,1,1,0,1,1,0,Digital Wallet,91.78,0,6490.9
11,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.26,0,3295.5
1,Jakarta,Mid End,0,0,0,1,0,0,Pulsa,64.09,0,5471.7
56,Jakarta,High End,0,1,0,1,1,1,Pulsa,139.425,0,7540.0
3,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,30.68,0,7263.1
7,Jakarta,Mid End,1,0,0,0,1,1,Credit,90.61,0,5623.8
59,Jakarta,High End,0,0,1,0,1,1,Credit,129.35,0,5957.9
7,Jakarta,Mid End,0,0,1,1,1,0,Debit,83.59,0,5213.0
71,Jakarta,Mid End,1,0,1,1,0,1,Credit,92.105,0,6926.4
15,Jakarta,High End,1,0,0,1,1,1,Pulsa,132.47,0,4819.1
71,Jakarta,Mid End,1,1,0,1,1,0,Credit,95.55,0,7060.3
11,Jakarta,Mid End,0,1,1,1,0,0,Credit,52.52,0,2772.9
60,Jakarta,Low End,0,0,0,0,0,0,Credit,25.025,0,7974.2
47,Jakarta,Mid End,0,1,0,1,0,0,Debit,77.48,0,4101.5
11,Jakarta,Mid End,0,0,1,1,0,1,Credit,84.37,0,4167.8
28,Jakarta,High End,0,1,1,1,1,1,Pulsa,144.105,0,5077.8
61,Jakarta,Mid End,1,1,0,1,1,1,Digital Wallet,105.365,0,5293.6
31,Jakarta,High End,1,0,1,0,1,0,Debit,127.465,0,5881.2
9,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.65,0,4157.4
35,Jakarta,High End,1,1,0,0,0,1,Pulsa,122.915,0,3420.3
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,3909.1
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,24.7,0,3120.0
3,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.0,0,7247.5
52,Jakarta,Mid End,1,1,0,0,1,0,Credit,82.225,0,8412.3
5,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,3762.2
72,Jakarta,High End,1,1,1,0,0,1,Pulsa,128.895,0,6697.6
71,Jakarta,Mid End,1,1,1,1,1,1,Pulsa,117.52,0,7322.9
72,Jakarta,High End,1,0,1,1,1,1,Credit,145.47,0,8368.1
46,Jakarta,Low End,0,0,0,0,0,0,Pulsa,32.37,0,2633.8
63,Jakarta,Mid End,1,1,1,0,1,1,Credit,108.55,0,6047.6
30,Jakarta,High End,1,1,1,0,0,0,Credit,109.59,0,7010.9
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,59.28,0,3057.6
16,Jakarta,Mid End,1,1,1,1,1,0,Digital Wallet,71.305,0,2776.8
4,Jakarta,Mid End,0,0,0,1,0,1,Digital Wallet,85.215,0,7419.1
51,Jakarta,High End,0,1,0,0,0,1,Credit,117.455,0,6454.5
65,Jakarta,Low End,0,0,0,0,0,0,Credit,26.52,0,6978.4
16,Jakarta,High End,0,0,0,1,0,0,Credit,96.915,0,3760.9
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.935,0,4534.4
66,Jakarta,High End,0,0,0,0,0,0,Debit,96.525,0,5713.5
46,Jakarta,High End,0,1,1,1,1,1,Pulsa,141.245,0,5473.0
32,Jakarta,High End,1,0,1,1,1,1,Debit,142.415,0,6598.8
72,Jakarta,Mid End,1,0,1,1,1,1,Credit,112.645,0,7127.9
38,Jakarta,Mid End,1,0,1,1,1,1,Credit,105.3,0,3987.1
51,Jakarta,Mid End,0,0,0,1,0,0,Credit,62.205,0,5379.4
72,Jakarta,High End,1,1,1,1,1,1,Debit,148.915,0,8005.4
66,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.715,0,5331.3
44,Jakarta,High End,1,1,1,0,1,1,Credit,142.74,0,7436.0
50,Jakarta,Mid End,0,0,1,1,0,1,Debit,90.35,0,5388.5
15,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,63.505,0,4890.6
8,Jakarta,Mid End,0,0,0,0,0,0,Credit,32.825,0,3083.6
66,Jakarta,High End,0,0,1,1,1,1,Credit,133.705,0,7239.7
57,Jakarta,High End,1,1,0,1,0,0,Debit,113.815,0,6346.6
7,Jakarta,High End,0,1,0,0,0,0,Debit,102.115,0,5232.5
10,Jakarta,Mid End,0,0,0,0,0,1,Debit,44.915,0,6822.4
62,Jakarta,High End,1,1,1,0,0,0,Pulsa,119.665,0,7541.3
40,Jakarta,High End,0,0,1,0,1,0,Pulsa,110.565,0,7675.2
20,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.61,0,5725.2
25,Jakarta,High End,0,0,0,1,1,1,Pulsa,123.695,0,4254.9
23,Jakarta,High End,0,1,1,0,0,0,Pulsa,109.525,0,3615.3
66,Jakarta,High End,0,1,1,0,1,1,Credit,135.98,0,7438.6
72,Jakarta,High End,0,1,1,1,1,1,Pulsa,145.145,0,7004.4
46,Jakarta,Mid End,1,0,0,0,0,0,Debit,71.5,0,7706.4
72,Jakarta,Mid End,1,1,1,1,1,1,Credit,116.805,0,7859.8
10,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,0,6168.5
40,Jakarta,Mid End,1,0,0,1,1,1,Debit,70.915,0,4592.9
31,Jakarta,High End,0,0,1,1,1,1,Debit,129.285,0,2627.3
68,Jakarta,Mid End,1,1,1,1,0,0,Credit,92.17,0,5348.2
68,Jakarta,Low End,0,0,0,0,0,0,Debit,33.02,0,7368.4
49,Jakarta,High End,0,1,1,0,0,1,Debit,116.805,0,7776.6
15,Jakarta,Low End,0,0,0,0,0,0,Pulsa,32.825,0,6067.1
50,Jakarta,Mid End,0,0,1,1,1,0,Pulsa,90.545,0,6117.8
24,Jakarta,High End,0,0,0,0,0,0,Credit,91.0,0,6814.6
35,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,5872.1
17,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.24,0,6770.4
10,Jakarta,High End,0,0,0,1,1,1,Credit,123.63,0,7523.1
68,Jakarta,Mid End,1,1,1,1,1,1,Credit,115.505,0,6796.4
45,Jakarta,Mid End,1,1,1,0,1,1,Debit,102.44,0,5449.6
37,Jakarta,Low End,0,0,0,0,0,0,Debit,26.455,0,4001.4
10,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,58.825,0,6979.7
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.065,0,3637.4
65,Jakarta,Mid End,1,1,0,0,0,1,Digital Wallet,90.415,0,7046.0
57,Jakarta,Low End,0,0,0,0,0,0,Debit,25.35,0,7623.2
3,Jakarta,High End,0,0,1,0,0,0,Digital Wallet,97.175,0,4314.7
49,Jakarta,Mid End,0,0,1,0,0,0,Debit,39.26,0,6778.2
70,Jakarta,Mid End,0,1,1,1,1,1,Debit,75.14,0,7332.0
53,Jakarta,Low End,0,0,0,0,0,0,Debit,25.805,0,6286.8
53,Jakarta,Low End,0,0,0,0,0,0,Credit,33.215,0,7532.2
22,Jakarta,Low End,0,0,0,0,0,0,Credit,32.305,0,4594.2
65,Jakarta,High End,1,0,1,1,1,1,Pulsa,143.455,0,5583.5
48,Jakarta,Low End,0,0,0,0,0,0,Debit,31.915,0,7172.1
3,Jakarta,High End,0,1,1,0,1,1,Digital Wallet,140.335,0,4483.7
45,Jakarta,High End,0,1,0,0,0,0,Debit,105.82,0,7282.6
61,Jakarta,Mid End,0,0,1,1,1,1,Debit,95.94,0,8191.3
3,Jakarta,Mid End,1,0,0,1,1,0,Credit,83.72,0,7338.5
40,Jakarta,High End,0,0,1,1,1,1,Credit,134.875,0,4638.4
1,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,92.43,0,3937.7
1,Jakarta,Mid End,0,0,0,1,0,0,Pulsa,64.87,0,6067.1
51,Jakarta,Low End,0,0,0,0,0,0,Debit,31.98,0,6351.8
52,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,39.13,0,8177.0
51,Jakarta,High End,0,0,0,0,0,1,Debit,108.42,0,5448.3
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.585,0,6999.2
31,Jakarta,Mid End,1,1,0,1,0,1,Debit,97.825,0,5535.4
47,Jakarta,Low End,0,0,0,0,0,0,Credit,26.715,0,4306.9
22,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.065,0,5625.1
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.845,0,5872.1
72,Jakarta,Mid End,0,1,1,1,1,1,Debit,110.695,0,8218.6
47,Jakarta,High End,0,1,0,0,1,0,Debit,110.435,0,4399.2
72,Jakarta,Mid End,1,0,1,1,0,0,Credit,86.45,0,5716.1
66,Jakarta,Mid End,0,0,1,0,1,0,Debit,82.29,0,5441.8
35,Jakarta,High End,0,0,0,0,1,0,Pulsa,108.095,0,3031.6
29,Jakarta,High End,0,0,0,0,0,1,Pulsa,110.37,0,5704.4
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.715,0,7317.7
4,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,64.025,0,4253.6
65,Jakarta,Mid End,1,1,0,1,0,0,Digital Wallet,77.48,0,5683.6
27,Jakarta,High End,0,1,0,1,1,1,Debit,136.045,0,4035.2
29,Jakarta,High End,0,0,1,0,0,0,Credit,97.89,0,6383.0
29,Jakarta,Mid End,0,1,1,0,1,1,Credit,104.13,0,5925.4
20,Jakarta,High End,0,0,1,1,0,0,Digital Wallet,105.3,0,6163.3
58,Jakarta,Low End,0,0,0,0,0,0,Credit,32.11,0,6679.4
14,Jakarta,High End,1,0,0,1,0,0,Digital Wallet,111.8,0,7142.2
72,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,33.02,0,7165.6
46,Jakarta,High End,1,0,0,0,1,0,Credit,115.895,0,7270.9
71,Jakarta,Mid End,0,1,1,1,1,1,Debit,75.725,0,6791.2
32,Jakarta,High End,0,0,0,0,0,1,Debit,111.345,0,3097.9
26,Jakarta,Mid End,0,0,1,0,1,1,Credit,65.455,0,3263.0
68,Jakarta,High End,0,0,1,0,0,0,Credit,104.455,0,7255.3
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.26,0,5025.8
61,Jakarta,Low End,0,0,0,0,0,0,Credit,26.715,0,5779.8
9,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,27.625,0,2992.6
22,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,34.125,0,7378.8
5,Jakarta,High End,0,0,0,0,1,0,Pulsa,105.105,0,6641.7
65,Jakarta,Mid End,0,1,1,1,0,1,Credit,96.46,0,6206.2
5,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,0,2993.9
25,Jakarta,High End,0,1,0,0,0,0,Pulsa,98.15,0,7780.5
72,Jakarta,High End,1,0,0,0,0,0,Debit,102.765,0,6095.7
27,Jakarta,High End,0,0,1,0,0,1,Debit,117.195,0,7475.0
32,Jakarta,Mid End,0,0,1,0,1,1,Credit,65.78,0,4013.1
30,Jakarta,High End,0,1,1,1,1,1,Credit,143.585,0,6477.9
70,Jakarta,High End,1,1,1,1,0,1,Credit,131.3,0,6532.5
42,Jakarta,High End,0,1,0,0,0,0,Debit,103.155,0,3118.7
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,116.805,0,7645.3
47,Jakarta,Mid End,1,0,1,1,0,0,Digital Wallet,84.5,0,4271.8
2,Jakarta,High End,1,0,1,0,0,0,Pulsa,104.585,0,7282.6
61,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.33,0,7761.0
5,Jakarta,Mid End,0,0,0,0,0,0,Credit,57.265,0,7599.8
72,Jakarta,High End,0,1,1,1,1,1,Credit,144.04,0,7712.9
72,Jakarta,High End,1,1,1,1,1,1,Debit,149.435,0,8148.4
3,Jakarta,High End,0,0,1,0,0,0,Digital Wallet,97.565,0,4608.5
48,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.025,0,2966.6
